1020,5.556,246.504,33.457
1030,5.671,270.649,35.717
1040,5.807,275.122,36.336
1050,5.892,270.674,37.199
1060,6.006,273.861,39.636
1070,6.346,274.226,39.167
1080,6.233,276.231,40.997
1090,6.566,280.986,41.459
1100,6.475,278.231,41.875
1110,6.582,282.331,43.582
1120,6.738,282.395,42.953
1130,6.887,283.94,43.863
1140,6.958,290.348,44.137
1150,7.068,290.498,45.013
1160,7.294,295.302,46.37
1170,7.38,294.559,47.287
1180,7.48,299.199,48.679
1190,7.568,297.696,48.126
1200,7.832,298.902,50.111
1210,8.114,304.598,48.899
1220,7.991,305.57,49.949
1230,8.087,311.339,50.489
1240,8.347,311.258,50.999
1250,8.354,318.459,51.618
1260,8.48,316.259,52.438
1270,8.717,325.463,52.664
1280,8.744,326.847,53.352
1290,8.972,335.912,54.778
1300,9.024,332.992,55.281
1310,9.164,340.685,55.976
1320,9.388,339.348,57.169
1330,9.463,346.143,57.188
1340,9.597,344.474,57.36
1350,9.788,357.598,58.372
1360,9.993,355.047,59.052
1370,10.023,358.009,59.019
1380,10.166,359.884,60.008
1390,10.354,367.315,60.128
1400,10.494,367.911,61.668
1410,11.022,378.233,61.337
1420,10.757,380.168,62.645
1430,11.007,380.586,62.285
1440,11.072,390.34,62.426
1450,11.338,390.116,63.775
1460,11.404,400.603,63.592
1470,11.566,406.435,67.744
1480,12.156,419.675,64.567
1490,11.888,418.601,65.104
1500,12.071,423.938,66.228
1510,12.281,434.472,66.677
1520,12.332,446.038,66.587
1530,12.519,449.926,67.121
1540,12.683,472.178,68.23
1550,12.824,475.972,69.432
1560,13.018,475.47,70.288
1570,13.232,485.247,72.24
1580,13.602,486.604,72.133
1590,13.51,486.716,74.899
1600,13.698,489.019,73.193
1610,13.827,497.782,74.113
1620,14.081,499.162,74.269
1630,14.178,501.391,77.513
1640,15.13,507.989,75.672
1650,14.567,516.784,76.345
1660,14.806,524.855,76.792
1670,14.971,534.338,79.847
1680,15.081,540.086,81.476
1690,15.336,559.819,80.87
1700,15.833,574.259,82.16
1710,16.698,591.975,84.202
1720,16.54,604.767,87.749
1730,17.089,598.966,84.161
1740,16.794,608.835,91.311
1750,17.242,610.786,84.515
1760,17.586,627.364,84.11
1770,16.857,632.25,83.008
1780,17.052,646.7,87.917
1790,18.151,669.184,87.764
1800,17.949,665.392,85.452
1810,17.48,663.194,86.226
1820,17.756,670.26,86.792
1830,17.924,678.573,89.029
1840,18.137,686.678,89.467
1850,18.392,693.644,89.656
1860,18.581,703.836,90.488
1870,18.789,709.278,91.364
1880,18.861,715.6,92.084
1890,19.143,731.093,91.401
1900,19.825,744.406,92.725
1910,20.048,764.833,92.97
1920,19.702,786.613,93.093
1930,21.205,789.72,94.103
1940,21.746,804.812,96.658
1950,22.587,818.315,96.426
1960,22.312,834.053,98.27
1970,23.208,862.814,103.48
1980,24.028,866.405,98.341
1990,22.752,892.399,99.853
2000,23.573,924.849,100.553
2010,24.109,937.124,104.207
2020,23.992,955.527,102.171
2030,23.899,972.98,102.886
2040,23.96,1017.04,103.323
2050,24.273,1099.56,105.479
2060,24.488,1101.26,107.279
2070,24.58,1109.45,110.262
2080,24.873,1110.69,111.558
2090,25.102,1109.83,112.766
2100,25.454,1113.6,114.98
2110,25.576,1113.14,115.143
2120,25.914,1117.7,117.705
2130,26.101,1122.18,118.929
2140,26.331,1121.22,118.679
2150,26.448,1126.67,120.041
2160,26.797,1124.71,121.613
2170,27.071,1128.68,122.919
2180,27.296,1132.51,125.365
2190,27.518,1136.9,126.349
2200,27.821,1142.46,127.872
2210,27.911,1144.32,128.729
2220,28.26,1148.21,128.195
2230,28.502,1145.49,129.945
2240,28.821,1152.35,131.732
2250,29.018,1153.21,132.055
2260,29.228,1164.78,133.448
2270,29.6,1161.88,133.407
2280,29.815,1165.2,135.681
2290,30.053,1176.41,136.085
2300,30.352,1175.23,136.197
2310,30.473,1178.79,138.73
2320,30.726,1179.81,140.669
2330,31.101,1186.47,141.193
2340,31.418,1187.39,141.604
2350,31.505,1190.53,143.02
2360,31.837,1199.51,144.174
2370,32.088,1203.09,145.723
2380,32.257,1210.33,148.044
2390,32.688,1214.74,147.219
2400,32.979,1227.11,147.945
2410,33.109,1233.46,149.525
2420,33.373,1233.81,149.809
2430,33.78,1239.55,151.352
2440,33.93,1248.6,151.25
2450,34.283,1253.94,154.969
2460,34.644,1254.81,152.598
2470,34.839,1260.4,155.486
2480,35.043,1272.76,156.13
2490,35.3,1282.75,157.17
2500,35.687,1291.21,157.869
2510,36.09,1294.05,159.496
2520,36.399,1304.02,159.059
2530,36.506,1315.87,161.361
2540,36.789,1316.4,160.167
2550,37.204,1331.15,162.245
2560,37.327,1347.98,160.419
2570,37.693,1354.14,164.282
2580,37.964,1362.76,171.057
2590,38.507,1389.55,169.423
2600,38.934,1379.9,169.829
2610,38.845,1371.83,170.396
2620,39.115,1378.86,171.21
2630,39.405,1387.14,172.798
2640,39.657,1389.57,172.942
2650,40.06,1392.96,174.483
2660,40.344,1402.64,174.779
2670,40.538,1411.32,175.564
2680,40.866,1419.65,176.35
2690,41.354,1419.49,178.511
2700,41.354,1428.73,178.714
2710,41.797,1435.9,178.75
2720,42.157,1440.91,178.33
2730,42.428,1441.88,178.745
2740,42.79,1455.34,180.675
2750,43.081,1467.62,181.597
2760,43.222,1475.37,182.772
2770,43.652,1479.89,181.408
2780,44.057,1491.04,184.397
2790,44.172,1496.97,184.849
2800,44.528,1505.73,183.688
2810,44.974,1514.17,185.087
2820,45.106,1532.34,186.713
2830,45.57,1537.89,188.686
2840,45.86,1549.94,189.692
2850,46.138,1563.74,189.411
2860,46.51,1552.2,189.279
2870,46.846,1574.39,192.672
2880,46.987,1583.02,191.713
2890,47.487,1598.05,193.72
2900,47.696,1596.06,194.248
2910,48.142,1615.41,195.165
2920,48.303,1623.14,195.465
2930,48.81,1635.14,195.335
2940,49.691,1658.3,197.566
2950,49.334,1675.25,201.701
2960,49.791,1684.89,199.587
2970,50.004,1694.38,200.507
2980,50.373,1706.61,201.509
2990,50.696,1714.58,199.358
3000,51.141,1727.08,201.799
3010,51.351,1756.63,202.742
3020,51.97,1767.23,204.845
3030,52.316,1782.43,205.452
3040,52.482,1806.74,201.758
3050,53.014,1820.95,206.865
3060,53.112,1843.05,207.975
3070,53.726,1883.79,208.595
3080,54.025,1927.89,212.159
3090,54.482,1926.89,215.363
3100,54.799,1929.22,216.028
3110,55.181,1940.45,218.249
3120,55.667,1938.96,219.644
3130,55.936,1945.72,220.723
3140,56.272,1949.69,221.87
3150,56.519,1958.84,220.126
3160,56.94,1969.87,222.847
3170,57.371,1980.74,224.193
3180,57.816,1996.46,224.509
3190,58.036,1995.06,226.376
3200,58.442,2007.05,225.658
3210,58.751,2010.09,226.107
3220,59.148,2023.36,228.21
3230,59.469,2033.6,228.554
3240,59.923,2039.49,228.544
3250,60.126,2046.63,230.744
3260,60.594,2059.04,232.045
3270,60.969,2057.91,232.567
3280,61.1,2077,231.838
3290,61.818,2089.05,233.458
3300,62.093,2104.52,234.276
3310,62.394,2107.85,235.736
3320,62.75,2128.93,234.479
3330,63.234,2160.26,236.899
3340,63.348,2168.66,239.097
3350,63.928,2176.58,239.766
3360,64.338,2181.37,239.881
3370,64.586,2187.16,240.218
3380,65.135,2207.77,241.991
3390,65.533,2214,242.314
3400,65.789,2227.51,239.97
3410,66.033,2237.3,244.06
3420,66.536,2254.55,244.3
3430,66.938,2273.23,245.013
3440,67.263,2283.77,246.126
3450,67.659,2301.72,246.525
3460,68.057,2331.92,252.776
3470,68.525,2342.45,249.17
3480,68.814,2352.93,250.253
3490,69.269,2369.65,249.49
3500,69.821,2379.95,251.207
3510,69.995,2405.39,250.988
3520,70.349,2443.74,251.813
3530,70.824,2454.44,252.915
3540,71.111,2467.41,252.406
3550,71.519,2518.14,252.634
3560,72.014,2524.89,254.84
3570,72.465,2547.97,253.42
3580,72.675,2596.56,254.118
3590,73.175,2651.78,257.361
3600,73.706,2668.73,260.351
3610,74.058,2681.79,261.505
3620,74.43,2694.45,262.737
3630,74.794,2693,263.44
3640,75.281,2713.03,265.067
3650,75.564,2722.78,265.512
3660,75.96,2730.09,266.823
3670,76.353,2747.02,268.379
3680,76.794,2763.43,269.507
3690,77.29,2762.17,269.915
3700,77.606,2782.17,267.734
3710,78.589,2810.47,271.642
3720,77.588,2839.96,273.833
3730,77.444,2837.33,274.328
3740,78.111,2844.69,275.005
3750,77.179,2871.97,275.624
3760,77.728,2891.51,273.952
3770,78.403,2905.77,276.264
3780,80.381,2938.57,278.404
3790,78.806,2949.21,278.167
3800,79.736,2971.69,278.309
3810,80.96,3002.83,279.934
3820,81.604,3022.25,280.774
3830,80.767,3065.04,283.336
3840,82.049,3150.29,280.444
3850,81.48,3161.88,283.798
3860,83.023,3168.73,284.131
3870,82.541,3190.09,286.993
3880,82.365,3212.5,288.133
3890,83.132,3231.7,287.086
3900,85.28,3250.74,289.96
3910,84.973,3260.48,289.46
3920,84.363,3298.36,290.878
3930,86.503,3301.17,293.861
3940,86.814,3344.55,293.346
3950,85.6,3371.01,294.399
3960,87.247,3423.94,292.768
3970,86.751,3508.22,294.901
3980,88.073,3540.78,296.166
3990,88.828,3550.45,299.781
4000,89.317,3595.61,299.553
4010,82.94,3620.09,300.738
4020,89.5,3655.39,301.158
4030,90.205,3703.21,302.612
4040,90.648,3783.74,304.718
4050,91.007,3826.99,306.068
4060,91.755,3888.9,306.68
4070,92.169,3969.65,309.325
4080,93.927,4072.69,309.549
4090,94.468,4173.97,311.404
4100,95.498,4398.34,316.252
4110,95.823,4412.83,322.259
4120,96.435,4417.33,325.711
4130,96.893,4429.12,329.11
4140,97.459,4430.03,327.454
4150,97.872,4440.61,336.387
4160,98.334,4454.77,336.012
4170,99.991,4446.18,341.464
4180,98.801,4455.49,344.461
4190,99.604,4460.05,346.134
4200,100.164,4461.29,347.223
4210,100.512,4470.2,349.19
4220,100.488,4462.16,351
4230,101.365,4473.41,353.522
4240,101.92,4484.31,357.126
4250,101.075,4499.19,359.832
4260,102.74,4502.85,353.635
4270,103.232,4492.56,361.863
4280,103.084,4501.17,364.882
4290,104.228,4514.45,365.939
4300,104.289,4527.84,368.363
4310,104.894,4520.96,370.389
4320,105.188,4527.77,368.5
4330,105.826,4516.51,370.26
4340,106.318,4538.75,367.319
4350,106.722,4529.37,371.719
4360,107.015,4542.82,377.482
4370,107.552,4558.49,378.778
4380,108.034,4546.79,379.722
4390,108.678,4554.96,384.751
4400,108.42,4574.27,383.06
4410,109.425,4574.02,385.624
4420,109.892,4601.71,388.89
4430,109.913,4600.22,389.986
4440,110.556,4605.08,393.329
4450,110.315,4614.48,395.053
4460,111.155,4610.24,396.086
4470,109.884,4609.57,395.749
4480,111.452,4637.06,389.097
4490,112.923,4649.12,395.26
4500,113.228,4638.24,400.339
4510,113.097,4659.97,404.347
4520,114.013,4684.24,404.95
4530,114.675,4676.61,405.474
4540,114.93,4695.15,408.807
4550,114.988,4684.56,409.359
4560,116.502,4704.66,402.562
4570,116.131,4718.6,412.187
4580,116.745,4704.47,414.534
4590,117.512,4722.22,413.913
4600,117.519,4734.14,415.016
4610,118.002,4754.59,415.15
4620,118.426,4753.35,420.963
4630,119.033,4731.96,422.159
4640,120.084,4758.92,426.59
4650,120.507,4760.05,425.801
4660,121.144,4767.46,429.918
4670,120.621,4788.71,428.265
4680,121.57,4804.81,428.545
4690,121.809,4813.82,435.615
4700,122.846,4817.82,435.102
4710,124.098,4850.14,443.935
4720,126.566,4863.55,439.565
4730,124.032,4845.46,423.51
4740,121.569,4671.65,434.632
4750,124.886,4795.47,443.432
4760,125.291,4876.32,434.729
4770,123.004,4687.35,402.854
4780,118.517,4586.56,435.887
4790,127.921,4863.18,442.759
4800,125.611,4722.28,442.916
4810,127.787,4857.23,450.717
4820,128.332,4910.59,419.742
4830,122.753,4692.45,438.582
4840,129.097,4905.12,451
4850,129.712,4931.35,414.379
4860,123.16,4651.04,442.136
4870,130.743,4919.28,429.936
4880,127.877,4832.02,452.996
4890,132.191,4815,454.808
4900,132.187,4923.89,424.045
4910,126.19,4700.1,450.647
4920,133.324,4951.24,431.397
4930,126.603,4798.16,453.922
4940,132.771,4858.97,462.107
4950,134.804,4981.86,424.247
4960,127.721,4768.46,455.962
4970,135.586,5011.26,449.475
4980,131.946,4827.51,457.782
4990,136.952,5038.57,429.839
5000,130.339,4826.25,460.702
5010,138.005,5057.8,431.982
5020,131.191,4860.66,463.775
5030,138.959,5081.64,433.776
5040,132.375,4981.05,475.741
5050,140.13,5165.4,481.006
5060,140.431,5182.1,435.084
5070,131.75,4970.05,469.232
5080,141.623,5176.73,477.515
5090,142.239,5196.15,433.085
5100,134.638,5019.15,472.552
5110,143.289,5122.75,475.478
5120,143.483,5280.78,440.823
5130,135.487,5028.22,462.808
5140,141.682,5219.81,452.742
5150,138.396,5088.27,484.228
5160,145.967,5341.89,496.128
5170,146.697,5379.65,492.045
5180,146.689,5376.72,501.116
5190,147.979,5407.93,506.057
5200,148.315,5433.11,502.975
5210,148.64,5430.9,504.738
5220,149.096,5284.16,500.04
5230,149.536,5424.39,506.946
5240,150.426,5454.84,508.126
5250,150.801,5304.14,504.889
5260,151.251,5320.42,506.228
5270,151.886,5325.72,504.544
5280,152.487,5342.94,505.576
5290,152.866,5369.4,507.835
5300,153.39,5354.12,507.456
5310,154.023,5364.95,508.873
5320,154.568,5371.81,511.011
5330,155.376,5367.27,512.101
5340,156.184,5542.24,491.472
5350,146.737,5344.61,512.293
5360,151.133,5436.24,509.606
5370,151.764,5442.72,504.312
5380,151.071,5368.56,502.509
5390,153.222,5289.58,464.089
5400,145.405,5334.81,490.692
5410,150.025,5435.6,491.198
5420,150.178,5425.11,488.152
5430,151.417,5374.52,522.341
5440,161.827,5513.1,459.721
5450,147.992,5371.04,524.561
5460,162.692,5661,536.089
5470,163.199,5554.72,527.711
5480,157.999,5572.08,496.81
5490,155.931,5471.02,527.594
5500,165.134,5744.67,519.233
5510,160.869,5574.05,508.881
5520,156.71,5586.16,501.517
5530,156.276,5551.76,532.192
5540,161.369,5706.3,542.137
5550,168.168,5833.02,500.531
5560,157.654,5604.81,528.498
5570,163.812,5671.09,516.505
5580,159.205,5700.38,538.392
5590,170.615,5868.07,528.744
5600,171.156,5762.45,479.489
5610,157.787,5638.43,529.987
5620,165.265,5769.05,547.045
5630,172.835,5952.23,498.023
5640,162.356,5756.95,547.235
5650,174.214,6000.5,500.674
5660,165.388,5839.23,509.179
5670,166.066,5920.68,527.273
5680,165.407,5773.87,485.022
5690,163.597,5884.05,528.571
5700,166.468,5822.27,488.637
5710,160.363,5789.51,510.028
5720,167.702,5970.67,515.558
5730,165.197,5970.84,526.123
5740,168.235,5929.89,544.384
5750,169.668,5995.25,519.729
5760,167.306,6028.73,529.575
5770,170.71,6012.21,569.765
5780,174.284,6178.03,576.17
5790,176.905,6027.97,497.051
5800,165.354,6024.49,547.112
5810,180.225,6208.22,521.255
5820,171.038,6063.1,544.866
5830,174.279,6207.65,553.337
5840,176.16,6215.82,555.919
5850,181.082,6345.81,579.578
5860,181.86,6360.64,574.123
5870,181.695,6360.62,539.672
5880,174.777,6097.24,521.668
5890,171.847,6211.69,545.535
5900,180.994,6327.58,509.087
5910,175.323,6298.78,547.523
5920,182.6,6428.7,572.603
5930,182.761,6378.57,537.713
5940,177.822,6235.23,541.004
5950,178.458,6369.35,539.905
5960,178.542,6298.06,539.752
5970,176.94,6350.53,587.134
5980,194.603,6651.69,566.783
5990,184.912,6462.26,586.45
6000,195.678,6685.48,537.989
6010,179.001,6444.81,531.385
6020,179.393,6430.86,517.066
6030,179.37,6351.37,520.592
6040,179.276,6466.63,564.137
6050,185.258,6641.05,546.184
6060,184.414,6509.1,522.371
6070,180.99,6504.13,523.477
6080,181.025,6557.61,526.114
6090,186.317,6715.33,524.596
6100,184.685,6646.64,577.775
6110,197.96,6868.37,527.491
6120,182.027,6614.88,530.621
6130,184.177,6833.28,538.665
6140,186.115,6739.98,527.713
6150,183.986,6848.52,533.97
6160,184.159,6872.63,538.086
6170,186.665,7009.49,558.357
6180,188.68,6785.34,543.15
6190,186.061,6770.27,546.344
6200,185.552,6925.31,548.028
6210,189.212,6953.7,550.15
6220,191.666,7046.88,551.793
6230,190.125,6895.09,554.742
6240,189.263,6951.25,555.491
6250,191.663,7065.6,556.702
6260,192.793,7072.68,557.67
6270,192.486,6971.67,560.446
6280,190.99,6994.99,562.007
6290,193.064,7343.65,642.745
6300,215.892,7470.26,568.57
6310,194.372,7196.69,570.855
6320,199.459,7109.33,569.137
6330,193.655,7026.63,569.449
6340,195.079,7065.8,571.22
6350,196.795,7105.37,570.345
6360,198.97,7168.76,571.717
6370,197.955,7325.53,647.578
6380,214.789,7416.86,573.996
6390,199.554,7317.33,573.848
6400,199.299,7295.8,575.504
6410,201.235,7257.8,580.25
6420,201.012,7234.76,582.956
6430,201.314,7248.43,583.063
6440,202.113,7251.85,588.315
6450,202.132,7357.96,585.715
6460,204.907,7444.99,584.186
6470,203.49,7490.97,592.868
6480,209.73,7506.46,588.135
6490,205.18,7423.08,646.23
6500,222.987,7896.58,620.575
6510,211.483,7428.33,589.769
6520,207.582,7566.07,590.909
6530,208.488,7467.54,592.973
6540,208.008,7385.89,596.348
6550,206.857,7396.73,593.734
6560,210.472,7520.53,595.339
6570,209.12,7376.2,595.728
6580,209.609,7505.15,598.121
6590,209.555,7706.47,628.387
6600,217.39,7487.12,599.71
6610,214.181,7535.03,599.144
6620,211.808,7642.01,600.613
6630,213.175,7617.62,602.252
6640,212.733,7517.2,601.222
6650,214.1,7741.33,601.812
6660,215.199,8028.67,687.979
6670,240.685,8125.44,608.247
6680,214.913,7794.1,612.469
6690,216.672,7818.99,609.422
6700,218.998,7807.8,613.617
6710,219.621,7821.22,618.747
6720,217.964,7886.17,615.932
6730,218.017,7864.28,615.248
6740,221.547,7931.79,617.83
6750,219.106,7859.66,616.127
6760,223.082,7952.44,617.724
6770,221.803,7993.68,619.798
6780,222.122,7975.93,619.595
6790,222.046,7821.95,621.904
6800,224.776,8290.26,638.659
6810,225.998,8093.78,624.621
6820,224.485,7920.67,624.653
6830,225.559,8040.19,623.916
6840,227.484,8144.97,623.746
6850,227.642,8154.61,624.51
6860,228.36,8237.95,625.96
6870,231.659,8441.19,628.337
6880,228.773,8428.13,722.814
6890,244.736,8713.25,722.966
6900,282.204,9086.68,631.991
6910,230.394,8326.87,629.379
6920,229.887,8281.42,633.304
6930,230.525,8448.89,632.551
6940,232.277,8334.5,634.602
6950,231.907,8287.82,636.295
6960,232.199,8388.76,636.186
6970,236.68,8367.31,635.328
6980,233.42,8502.08,639.354
6990,234.352,8528,679.367
7000,252.141,8707.35,638.72
7010,236.753,8519.75,643.407
7020,237.031,8548.23,640.435
7030,236.711,8647.4,643.441
7040,237.71,8688.4,643.65
7050,237.866,8629.4,642.405
7060,239.037,8653.89,651.852
7070,245.563,8822.99,645.186
7080,241.183,8776.97,646.228
7090,240.801,8765.18,646.989
7100,240.73,8800.86,647.39
7110,243.739,8920.1,649.327
7120,242.938,8955.35,650.183
7130,243.593,8935.91,649.947
7140,243.974,9024.48,652.749
7150,244.493,9069.06,649.652
7160,243.873,9169.26,650.537
7170,244.708,9539.23,653.413
7180,247.812,9686.26,659.871
7190,250.837,9438.54,671.759
7200,250.483,9614.95,662.525
7210,250.069,9404.35,665.701
7220,249.858,9482.34,668.116
7230,250.991,9449.34,674.883
7240,253.03,9511.89,669.96
7250,252.137,9593.39,673.991
7260,252.615,9565.57,671.542
7270,253.191,9643.93,675.704
7280,255.489,9505.06,675.501
7290,254.712,9782.97,718.378
7300,264.327,10353.9,784.076
7310,298.179,10447.2,682.371
7320,257.839,9585.49,682.431
7330,258.435,9754.13,689.877
7340,263.456,9670.3,683.92
7350,259.989,9742.55,688.351
7360,262.301,9710.76,688.498
7370,260.838,9739.49,686.544
7380,262.091,9693.64,688.395
7390,263.437,9878.79,692.149
7400,264.628,9863.88,724.967
7410,279.463,10113.6,691.83
7420,263.624,9770.32,690.395
7430,266.657,9959.5,692.633
7440,266.197,9893.73,698.881
7450,267.195,9974.03,698.178
7460,268.856,10143.6,701.909
7470,269.124,10098.1,699.909
7480,268.065,9931.49,701.867
7490,269.104,9993.43,702.74
7500,269.804,10070.7,708.455
7510,270.354,10269.3,730.496
7520,274.939,10158.7,704.51
7530,272.148,10046.6,704.246
7540,271.597,10309.7,703.953
7550,275.208,10364.3,705.115
7560,272.607,10324,708.502
7570,275.026,10330,711.221
7580,275.322,10430.7,713.406
7590,274.793,10369.1,713.156
7600,275.111,10531.3,709.579
7610,277.697,10572.2,713.073
7620,277.61,10904.6,716.376
7630,277.84,10684.3,715.606
7640,277.577,10621.1,749.19
7650,296.627,10992.3,715.361
7660,283.534,10841.9,715.9
7670,281.433,11292.5,718.676
7680,284.055,11214.7,720.308
7690,282.566,11130,722.632
7700,287.131,11159.7,726.71
7710,285.115,11278.3,725.023
7720,286.015,11191.9,732.851
7730,285.946,11205.6,733.11
7740,286.755,11291.1,731.577
7750,287.306,11438.5,734.982
7760,287.912,11203.2,735.475
7770,287.768,11308,740.583
7780,289.57,11412,735.994
7790,290.678,11401.4,737.494
7800,290.296,11371.4,737.519
7810,292.837,11515.3,744.946
7820,293.916,11587.5,747.355
7830,293.381,11574.3,744.395
7840,294.519,11648.7,746.746
7850,298.205,11642.7,747.997
7860,294.722,11916.1,853.522
7870,340.542,13345.3,893.497
7880,348.87,13470,817.113
7890,322.278,12604.6,761.544
7900,304.012,12053.9,767.282
7910,305.072,12157.2,765.105
7920,306.641,12546,772.993
7930,306.476,12744.8,841.759
7940,336.676,14403.2,886.65
7950,343.599,13097.6,777.511
7960,314.127,12835.1,779.702
7970,313.042,13419.1,784.565
7980,312.723,12958,781.723
7990,315.258,13218.2,855.531
8000,351.017,13021.9,782.372
8010,316.113,13297.7,864.418
8020,332.513,14727,917.105
8030,358.886,14951.3,939.229
8040,362.185,14938.4,870.93
8050,337.148,13565.3,907.29
8060,364.741,15092.4,920.654
8070,363.98,15443.8,936.934
8080,370.106,15620.4,936.328
8090,369.597,15529.4,940.562
8100,368.973,15639.2,939.571
8110,369.999,15758.3,952.921
8120,376.238,15828.2,929.273
8130,370.518,16356.1,993.87
8140,379.543,16386.4,956.971
8150,372.61,16346.4,948.537
8160,374.822,16639.7,951.554
8170,377.659,16693.7,950.749
8180,379.768,17208.6,943.47
8190,377.729,17349.2,947.25
8200,372.737,17859.9,950.429
8210,374.347,17944,972.579
8220,378.443,17998.1,967.594
8230,378.863,17584.3,978.403
8240,376.558,17735.4,978.026
8250,377.909,17685.3,981.533
8260,382.975,17836,1008.1
8270,379.742,17895.5,996.138
8280,380.317,17635,997.75
8290,379.386,17857,1002.86
8300,382.311,17886.3,1005.01
8310,387.831,17899.6,1016.9
8320,383.756,17881.7,1015.01
8330,384.726,17889,1033.8
8340,385.766,17901.7,1026.14
8350,386.561,17892,1038.3
8360,386.099,17752.9,1032.06
8370,387.809,17937,1038.07
8380,394.479,17842.1,1044.9
8390,390.431,17965.5,1044.9
8400,391.716,17858.2,1045.18
8410,385.138,17894.7,1050.37
8420,393.024,17949.6,1079.79
8430,402.965,18079.4,1050.58
8440,394.998,17843.9,1053.81
8450,392.475,17871.5,1057.78
8460,393.68,17875.2,1062.05
8470,388.407,17859.8,1063.7
8480,389.426,17924.4,1067.57
8490,394.307,17825.9,1067.14
8500,390.594,17839,1067.88
8510,391.58,17871,1075.62
8520,392.645,17863.3,1078.36
8530,393.568,17945.7,1084.3
8540,396.27,17856.9,1078.06
8550,394.961,17955.9,1111.26
8560,409.256,18578.9,1113.16
8570,410.306,17242.1,1020.26
8580,380.568,17039.4,1022.8
8590,385.351,17076.8,1015.9
8600,375.171,16542,1013.12
8610,376.781,17161.5,980.564
8620,370.501,16501.1,999.198
8630,379.282,16806.8,1112.46
8640,415.477,17475.4,1122.76
8650,413.329,18209.7,1126.48
8660,416.405,18086,1111.78
8670,415.557,17317.7,1074.58
8680,393.662,17556.2,1110.2
8690,417.297,17846.2,1112.26
8700,416.571,17961.2,1134.05
8710,425.686,16833.1,1001.22
8720,378.065,16455.4,993.449
8730,380.224,16539.2,1004.48
8740,381.409,16693.3,1000.67
8750,378.367,16461.1,1002.52
8760,379.771,17089.8,1017.03
8770,384.357,16715.1,1006.46
8780,378.832,16503.3,1012.06
8790,378.783,16436.4,1006.6
8800,380.36,16627.6,1039.06
8810,397.08,16625.9,1015.3
8820,380.209,16399.5,1013.43
8830,388.558,16494.5,1019.55
8840,389.085,17226.6,1141.48
8850,424.938,17652.7,1064.1
8860,392.646,16897.1,1047.89
8870,395.249,16811.8,1025.26
8880,388.568,16544.7,1028.4
8890,388.158,16506.5,1030.14
8900,388.463,16734.6,1134.78
8910,416.215,16782,1032.3
8920,395.057,16534.8,1034.97
8930,393.264,16659.6,1037.93
8940,393.618,16924.3,1086.68
8950,410.63,16799.6,1040.35
8960,395.85,16694.7,1044.75
8970,394.916,17012.6,1047.7
8980,402.585,16711.9,1049.38
8990,396.554,16698.7,1055.11
9000,397.024,17911.9,1105.31
9010,404.903,16865.3,1058.06
9020,400.38,16980.5,1076.8
9030,407.676,17249.4,1153.4
9040,438.384,17576,1060.36
9050,403.543,16868.2,1062.25
9060,406.303,16890.1,1066
9070,402.01,17184.9,1065.94
9080,405.637,16885.7,1065.8
9090,406.931,17061.1,1079.06
9100,409.56,17542,1073.72
9110,407.011,17037.2,1076.01
9120,404.547,16915.1,1081.66
9130,411.254,17280.9,1076.37
9140,410.428,16890.4,1084.35
9150,409.719,17017.1,1081.42
9160,410.679,17191.3,1148.51
9170,424.804,17148.8,1085.08
9180,414.084,17316.9,1086.63
9190,412.628,17080.1,1092.76
9200,423.738,17255.3,1089.71
9210,422.4,17142.4,1095.24
9220,418.433,17132.2,1103.17
9230,419.132,17359.2,1104.4
9240,420.232,17157.2,1104.86
9250,419.452,17204.7,1125.36
9260,425.803,17523.5,1127.25
9270,430.009,17254.7,1120
9280,423.572,17132.7,1118.63
9290,424.367,17216.4,1118.73
9300,423.792,17240.1,1124.15
9310,424.229,18055.4,1289.58
9320,479.97,18108.6,1162.59
9330,435.561,17453.4,1147.53
9340,435.62,17228.1,1125.79
9350,428.245,17319.5,1229.36
9360,469.427,17507.6,1136.17
9370,430.073,17299.5,1135.99
9380,433.805,17258.9,1146.53
9390,433.428,17650.8,1139.76
9400,435.826,18019.8,1193.34
9410,463.582,18513.9,1237.25
9420,468.402,19232.4,1311.81
9430,482.931,18352.7,1158.58
9440,446.472,18094.5,1243.06
9450,472.518,17718.5,1171.65
9460,444.881,18119.7,1322.12
9470,492.558,17614.2,1151.25
9480,439.653,17980.4,1166.62
9490,444.407,17521.4,1159.4
9500,446.374,17905.3,1256.93
9510,469.111,19366,1335.15
9520,496.395,18356.4,1171.43
9530,448.558,17483.5,1168.35
9540,447.042,19182.9,1358.69
9550,513.338,19639.5,1382.74
9560,524.2,18621.7,1240.76
9570,477.489,18040.3,1197.06
9580,455.679,17761.4,1183.25
9590,459.056,19131.9,1388.4
9600,514.286,20161,1377.39
9610,515.151,19991.7,1371.71
9620,515.097,19039.6,1298.61
9630,481.381,19218.1,1272.67
9640,494.596,18099.5,1201.61
9650,462.026,19986.9,1392.88
9660,524.177,20174.7,1394.16
9670,525.153,20166.1,1398.49
9680,526.357,20158.2,1397.37
9690,527.023,20295.9,1400.57
9700,529.062,20230.1,1400.58
9710,530.149,19094.3,1402.13
9720,528.901,19277.3,1287.02
9730,508.436,18640.9,1287.9
9740,496.072,18333.1,1217.31
9750,477.786,18759.4,1219.89
9760,473.574,18651.5,1294.94
9770,507.46,19130.4,1395.11
